,公司,年份,發言日期,發言時間,發言人,發言人職稱,發言人電話,主旨,符合條款,事實發生日,說明
278,6180,2020,109/06/17,16:29:25,蘇信泓,集團財務長,(02)26588866#1020,本公司董事會推選劉柏園先生續任董事長,第 6 款,109/06/17,"1.董事會決議日期或發生變動日期:109/06/17
2.人員別（請輸入董事長或總經理）:董事長
3.舊任者姓名及簡歷:劉柏園先生/遊戲橘子數位科技(股)公司董事長暨執行長
4.新任者姓名及簡歷:劉柏園先生/遊戲橘子數位科技(股)公司董事長暨執行長
5.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「職務調整」
、「資遣」、「退休」、「逝世」或「新任」）:任期屆滿
6.異動原因:任期屆滿改選
7.新任生效日期:109/06/17
8.其他應敘明事項:無"
279,6180,2020,109/06/17,16:29:45,蘇信泓,集團財務長,(02)26588866#1020,本公司一Ｏ九年股東常會通過解除新任董事競業禁止之限制,第 21 款,109/06/17,"1.股東會決議日:109/06/17
2.許可從事競業行為之董事姓名及職稱:
董事：劉柏園
董事：網銀國際(股)公司   代表人：蕭政豪
董事：林憲銘
董事：云沛投資有限公司   代表人：陳世英
獨立董事：林瑞益
獨立董事：盛保熙
獨立董事：陳冠百
3.許可從事競業行為之項目:
投資或經營其他與本公司營業範圍相同或類似之公司並擔任董事或經理人之行為
4.許可從事競業行為之期間:
任職本公司董事期間
5.決議情形（請依公司法第209條說明表決結果）:
表決權數：贊成119,275,470權、反對5,491,335權、無效及棄權與未投票1,312,574權，
贊成權數占總權數94.6%，本案表決通過。
6.所許可之競業行為如屬大陸地區事業之營業者，董事姓名及職稱
（非屬大陸地區事業之營業者，以下請輸〝不適用〞）:
董事：劉柏園
7.所擔任該大陸地區事業之公司名稱及職務:
北京遊戲橘子數位科技有限公司董事長(法人代表人)
8.所擔任該大陸地區事業地址:
北京市海淀區上地三街9號嘉華大廈A座612室
9.所擔任該大陸地區事業營業項目:
軟體開發及銷售
10.對本公司財務業務之影響程度:無
11.董事如有對該大陸地區事業從事投資者，其投資金額及持股比例:
間接投資美金800,000元，持股比例：0.47%
12.其他應敘明事項:無"
280,6180,2020,109/06/17,16:30:06,蘇信泓,集團財務長,(02)26588866#1020,本公司董事會委任第四屆薪資報酬委員會委員,第 6 款,109/06/17,"1.發生變動日期:109/06/17
2.功能性委員會名稱:薪資報酬委員會
3.舊任者姓名及簡歷:

   姓名                    簡歷
------------------------------------------------
  林瑞益     星瑞林(股)公司          董事長
  盛保熙     保瑞藥業(股)公司        董事長
  陳冠百     百川國際投資(股)公司    董事長

4.新任者姓名及簡歷:

   姓名                     簡歷
------------------------------------------------
  林瑞益     星瑞林(股)公司          董事長
  盛保熙     保瑞藥業(股)公司        董事長
  陳冠百     百川國際投資(股)公司    董事長

5.異動情形（請輸入「辭職」、「解任」、「任期屆滿」或「新任」）:新任
6.異動原因:任期屆滿，重新委任
7.原任期（例xx/xx/xx ~ xx/xx/xx）:106/08/10~109/06/07
8.新任生效日期:109/06/17
9.其他應敘明事項:薪資報酬委員會推選盛保熙先生擔任召集人及會議主席"
281,6180,2020,109/06/17,16:30:57,蘇信泓,集團財務長,(02)26588866#1020,本公司設置第一屆審計委員會,第 6 款,109/06/17,"1.發生變動日期:109/06/17
2.功能性委員會名稱:審計委員會
3.舊任者姓名及簡歷:不適用
4.新任者姓名及簡歷:

   姓名                      簡歷
------------------------------------------------
  林瑞益     星瑞林(股)公司          董事長
  盛保熙     保瑞藥業(股)公司        董事長
  陳冠百     百川國際投資(股)公司    董事長

5.異動情形（請輸入「辭職」、「解任」、「任期屆滿」或「新任」）:新任
6.異動原因:本公司依法設置審計委員會
7.原任期（例xx/xx/xx ~ xx/xx/xx）:不適用
8.新任生效日期:109/06/17
9.其他應敘明事項:審計委員會推選林瑞益先生擔任召集人及會議主席"
282,6180,2020,109/06/29,17:30:38,蘇信泓,集團財務長,(02)26588866#1020,董事會決議除息基準日,第 14 款,109/06/29,"1.董事會、股東會決議或公司決定日期:109/06/29
2.除權、息類別（請填入「除權」、「除息」或「除權息」）:除息
3.發放股利種類及金額:現金股利每股配發3.1元
4.除權（息）交易日:109/07/20
5.最後過戶日:109/07/21
6.停止過戶起始日期:109/07/22
7.停止過戶截止日期:109/07/26
8.除權（息）基準日:109/07/26
9.債券最後申請轉換日期:不適用。
10.債券停止轉換起始日期:不適用。
11.債券停止轉換截止日期:不適用。
12.現金股利發放日期:109/08/07
13.其他應敘明事項:
(1)嗣後如因本公司股本變動以致影響流通在外股數，致股東配股配息率發生變動時，
授權董事長辦理相關事宜。
(2)現金股利配發至元為止，元以下捨去。"
283,6180,2020,109/06/29,17:30:57,蘇信泓,集團財務長,(02)26588866#1020,董事會決議庫藏股轉讓員工認股基準日,第 53 款,109/06/29,"1.事實發生日:109/06/29
2.公司名稱:遊戲橘子數位科技股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:訂定庫藏股轉讓員工認股基準日
6.因應措施:
一、本公司於109年3月12日董事會決議通過第十二次買回本公司股份轉讓予員工，
實際買回本公司股份計2,241,000股，買回均價為每股新台幣40.81元。
二、依本日董事會決議，將第十二次買回本公司之股份2,241,000股轉讓予員工，
相關資訊如下：
(1)員工認股基準日訂為109年06月29日。
(2)轉讓員工價格以庫藏股買回均價新台幣40.81元轉讓。
(3)認股繳款期間及相關事宜，依本公司「買回股份轉讓辦法」之相關規定辦理。
7.其他應敘明事項:無"
284,6180,2020,109/08/03,17:00:44,蘇信泓,集團財務長,(02)26588866#1020,公告本公司董事會通過109年第二季合併財務報告,第 53 款,109/08/03,"1.事實發生日:109/08/03
2.公司名稱:遊戲橘子數位科技股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.發生緣由:本公司提報董事會通過109年第二季合併財務報告，其相關資訊如下：
109年1月1日至6月30日
(1)營業收入                    ：新台幣5,704,197仟元
(2)營業毛利淨額                ：新台幣2,230,808仟元
(2)營業利益                    ：新台幣  817,195仟元
(3)淨利歸屬於母公司業主        ：新台幣  579,233仟元
(4)綜合損益總額歸屬於母公司業主：新台幣  519,402仟元
(5)基本每股盈餘                ：新台幣     3.32  元
6.因應措施:不適用
7.其他應敘明事項:有關本公司109年第二季合併財務報告詳細資訊，將於主管機關規定
期限內完成上傳作業，屆時相關之訊息，請逕向公開資訊觀測站查詢。"
285,6180,2020,109/09/02,18:02:59,蘇信泓,集團財務長,(02)26588866#1020,本公司受邀參加日盛證券舉辦之「日盛證券太陽獅秋季台股企業日」,第 12 款,109/09/03,"符合條款第四條第XX款：12
事實發生日：109/09/03
1.召開法人說明會之日期：109/09/03
2.召開法人說明會之時間：14 時 00 分 
3.召開法人說明會之地點：台北君悅大飯店（地址:台北市信義區松壽路2號3樓）
4.法人說明會擇要訊息：本公司受邀參加日盛證券舉辦之「日盛證券太陽獅秋季台股企業日」，說明公司產業及營運概況
5.其他應敘明事項：無。
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
286,6180,2020,109/11/11,16:00:11,蘇信泓,集團財務長,(02)26588866#1020,公告本公司董事會通過109年第三季合併財務報告,第 31 款,109/11/11,"1.財務報告提報董事會或經董事會決議日期:109/11/11
2.審計委員會通過財務報告日期:109/11/11
3.財務報告年季:109年第三季合併財務報告
4.報導期間累計營業收入(仟元):8,321,684
5.報導期間累計營業毛利(損) (仟元):3,281,358
6.報導期間累計營業淨利(損) (仟元):1,171,012
7.報導期間累計稅前淨利(損) (仟元):1,090,785
8.報導期間歸屬於母公司累計淨利(損) (仟元):807,190
9.報導期間累計基本每股盈餘(損失) (元):4.64
10.報導期間期末總資產(仟元):9,630,059
11.報導期間期末總負債(仟元):4,093,416
12.報導期間期末歸屬於母公司業主之權益(仟元):4,950,354
13.其他應敘明事項:有關本公司109年第三季合併財務報告詳細資訊，將於主管機關規定
期限內完成上傳作業，屆時相關之訊息，請逕向公開資訊觀測站查詢。"
287,6180,2020,109/11/11,17:39:56,蘇信泓,集團財務長,(02)26588866#1020,公告本公司設置公司治理主管,第 8 款,109/11/11,"1.人員變動別（請輸入發言人、代理發言人、重要營運主管
(如:執行長、營運長、行銷長及策略長等)、財務主管、會計
主管、公司治理主管、研發主管、內部稽核主管或訴訟及非
訟代理人）:公司治理主管
2.發生變動日期:109/11/11
3.舊任者姓名、級職及簡歷:不適用
4.新任者姓名、級職及簡歷:蘇信泓，集團財務長暨發言人
5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、
「退休」、「死亡」、「新任」或「解任」）:新任
6.異動原因:新任
7.生效日期:109/11/11
8.其他應敘明事項:無"
288,6180,2020,109/11/23,11:01:44,蘇信泓,集團財務長,(02)26588866#1020,澄清媒體報導,第 53 款,109/11/23,"1.事實發生日:109/11/23
2.公司名稱:遊戲橘子數位科技股份有限公司
3.與公司關係(請輸入本公司或子公司): 本公司
4.相互持股比例: 不適用
5.傳播媒體名稱:
109/11/21 經濟日報
6.報導內容:
「遊戲營運商橘子（6180）昨（20）日宣布，取得日本RPG手遊《彈射世界》
繁中版代理權，....；外界看好，今年全年營收可望再度突破百億元，
全年每股純益超越去年的5.1元。」
7.發生緣由:
相關報載係媒體及法人推測，本公司並未對外發佈預測性財務資訊。
8.因應措施:
請投資大眾參閱「公開資訊觀測站」公告資訊，確保投資人權益。
9.其他應敘明事項: 無。"
289,6180,2020,109/12/16,18:06:38,蘇信泓,集團財務長,(02)26588866#1020,本公司受邀參加兆豐證券舉辦之法人說明會,第 12 款,109/12/17,"符合條款第四條第XX款：12
事實發生日：109/12/17
1.召開法人說明會之日期：109/12/17
2.召開法人說明會之時間：14 時 30 分 
3.召開法人說明會之地點：兆豐證券大樓（台北市忠孝東路二段95號13樓1301會議室）
4.法人說明會擇要訊息：本公司受邀參加兆豐證券舉辦之法人說明會，說明公司產業及營運概況。
5.其他應敘明事項：無。
完整財務業務資訊請至公開資訊觀測站之法人說明會一覽表或法說會項目下查閱。"
